"guide","point_est","gene_name","lower_ci","upper_ci","p_onetail","p_twotail","fdr"
"Stag1_3",0.922351020312399,"Stag1",0.76980103373152,1.02101469743036,0.1,0.2,0.371291866028708
"Stag2_1",1.13815606431368,"Stag2",1.01122995589068,1.30843782450869,0,0,0
"Stag2_2",1.47639529071754,"Stag2",1.0536320412758,1.94939040729633,0,0,0
"Stag2_3",1.12891117900906,"Stag2",0.986831009046202,1.31868729732911,0.1,0.2,0.371291866028708
"Stk11_1",1.08120061194747,"Stk11",0.883623836270011,1.32569110338818,0.3,0.6,0.74140127388535
"Stk11_2",1.02092336234284,"Stk11",0.878721608265133,1.26244180229254,0.4,0.8,0.851577503429355
"Stk11_3",1.17960640365403,"Stk11",0.915282920464076,1.36018382981994,0.2,0.4,0.592366412213741
"Sty1_1",1.15308814991278,"Sty1",1.04203504238237,1.26104596603187,0,0,0
"Sty1_2",1.03819127372448,"Sty1",0.881025875258335,1.15525168286208,0.4,0.8,0.851577503429355
"Sty1_3",0.967023660408904,"Sty1",0.838278378083802,1.13735260451616,0.5,1,1
"Suz12_1",0.97768390334951,"Suz12",0.849239799227724,1.12257052577514,0.4,0.8,0.851577503429355
"Suz12_2",0.780030987624044,"Suz12",0.696681011882725,0.864485103759228,0,0,0
"Suz12_3",1.62104452362999,"Suz12",1.4259000921672,1.83113638507581,0,0,0
"Tbl1xr1_1",0.944914517892172,"Tbl1xr1",0.688465867094631,1.43126039043237,0.2,0.4,0.592366412213741
"Tbl1xr1_2",1.20769596658185,"Tbl1xr1",1.04407135243326,1.42227109593066,0,0,0
"Tbl1xr1_3",0.910569678605504,"Tbl1xr1",0.775853947404347,1.04543673028393,0.2,0.4,0.592366412213741
"Tcf20_1",1.25247932818547,"Tcf20",1.09014232935166,1.40538357860586,0,0,0
"Tcf20_2",1.08062004479881,"Tcf20",1.01470196304066,1.2095224665937,0,0,0
"Tcf20_3",0.835094278890505,"Tcf20",0.643032440322163,1.05084814430307,0.1,0.2,0.371291866028708
"Tdg_1",1.20394134439573,"Tdg",0.970740459788081,1.49886082478392,0.1,0.2,0.371291866028708
"Tdg_2",0.782224319118969,"Tdg",0.737584456902246,0.857939536213639,0,0,0
"Tdg_3",0.716332858316731,"Tdg",0.650889696677126,0.784883813287731,0,0,0
"Tdrd3_1",0.842953857006522,"Tdrd3",0.697033538722391,0.960319781668038,0,0,0
"Tdrd3_2",1.08198206360048,"Tdrd3",0.90934067131146,1.37222159429482,0.2,0.4,0.592366412213741
"Tdrd3_3",0.984571977336427,"Tdrd3",0.843237068112206,1.19030606390034,0.4,0.8,0.851577503429355
"TET3_1",1.09213196896721,"Tet3",1.02441666697835,1.34048701070286,0,0,0
"TET3_2",1.33189225283081,"Tet3",1.12107235321383,1.86953153846492,0,0,0
"TET3_3",0.968911827963726,"Tet3",0.812553192793225,1.18579353359247,0.3,0.6,0.74140127388535
"Tfpt_1",0.834247406229154,"Tfpt",0.738988078445163,0.973093114874762,0,0,0
"Tfpt_2",1.07425811788687,"Tfpt",0.901591417378939,1.2049779627713,0.3,0.6,0.74140127388535
"Tfpt_3",0.868661438076876,"Tfpt",0.740013372552057,1.01299495317524,0.1,0.2,0.371291866028708
"Trim28_1",1.05586310416841,"Trim28",0.893863166315486,1.33846637014152,0.4,0.8,0.851577503429355
